Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Borough,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name,CNG Station Sells Renewable Natural Gas,LNG Station Sells Renewable Natural Gas,Maximum Vehicle Class,EV Workplace Charging
ELEC,Sutton Place North Garage - Tesla Destination,420 E 54th St,,New York,NY,10022,Manhattan,,212-752-7504  877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.75552,-73.962734,10/6/2022,115131,2023-01-18 15:15:20 UTC,P,,,7/17/2018,,,,,TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,,,,,,,,,,FALSE
ELEC,Quik Park West 23rd Street Garage LLC - Tesla Destination,423-431 W 23rd St,,New York,NY,10011,Manhattan,,212-352-0514  877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.746847,-74.001816,10/6/2022,115133,2023-01-18 15:15:20 UTC,P,,,5/21/2015,,,,,J1772 TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,,,,,,,,,,FALSE
ELEC,iPark NYC 425 E 58th Street - Tesla Destination,425 E 58th St,,New York,NY,10022,Manhattan,,212-838-4447  877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.758519,-73.961272,10/6/2022,115134,2023-01-18 15:15:20 UTC,P,,,7/19/2016,,,,,J1772 TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,,,,,,,,,,FALSE
ELEC,ABM Parking 866 UN Plaza - Tesla Destination,430 E 49th St,,New York,NY,10017,Manhattan,,877-727-5452  877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.752641,-73.965187,10/6/2022,115136,2023-01-18 15:15:20 UTC,P,,,4/18/2018,,,,,J1772 TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,,,,,,,,,,FALSE
ELEC,Quikpark 43-08 Crescent Street - Tesla Destination,43-08 Crescent St,,New York,NY,11101,Queens,,718-433-2433  877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.748757,-73.943417,10/6/2022,115137,2023-01-18 15:15:20 UTC,P,,,6/13/2017,,,,,J1772 TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,,,,,,,,,,FALSE
ELEC,iPark NYC 44 Elizabeth Street - Tesla Destination,44 Elizabeth St,,New York,NY,10013,Manhattan,,855-472-7569  877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.716966,-73.996707,10/6/2022,115138,2023-01-18 15:15:20 UTC,P,,,2/16/2016,,,,,J1772 TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,,,,,,,,,,FALSE
ELEC,Quik Park 86th St. LLC - Tesla Destination,444 E 86th St,,New York,NY,10028,Manhattan,,212-352-0514  877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.775968,-73.947846,10/6/2022,115139,2023-01-18 15:15:20 UTC,P,,,11/20/2015,,,,,J1772 TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,,,,,,,,,,FALSE
ELEC,Rapidpark 480 Riverside (120th St) - Tesla Destination,480 Riverside Dr,,New York,NY,10027,Manhattan,,212-870-6736  877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.811187,-73.963571,10/6/2022,115140,2023-01-18 15:15:20 UTC,P,,,1/8/2018,,,,,J1772 TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,,,,,,,,,,FALSE
ELEC,iPark NYC Central Harlem Garage Corp. - Tesla Destination,49 W 116th St,,New York,NY,10026,Manhattan,,212-860-7691  877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.80155,-73.948499,10/6/2022,115141,2023-01-18 15:15:20 UTC,P,,,5/27/2016,,,,,J1772 TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,,,,,,,,,,FALSE
ELEC,Icon Parking 5 E 22nd Street - Tesla Destination,5 E 22nd St,,New York,NY,10010,Manhattan,,212-674-9002  877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.740458,-73.989037,10/6/2022,115142,2023-01-18 15:15:20 UTC,P,,,4/30/2016,,,,,J1772 TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,,,,,,,,,,FALSE
ELEC,GGMC Parking Battery Place - Tesla Destination,50 Battery Pl,,New York,NY,10280,Manhattan,,212-945-3109  877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.706965,-74.017971,10/6/2022,115143,2023-01-18 15:15:20 UTC,P,,,2/22/2018,,,,,J1772 TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,,,,,,,,,,FALSE
ELEC,MPG 500 West 30th - Tesla Destination,500 W 30th,,New York,NY,10001,Manhattan,,212-490-3474  877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.752205,-74.001493,10/6/2022,115145,2023-01-18 15:15:20 UTC,P,,,5/24/2018,,,,,J1772 TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,,,,,,,,,,FALSE
ELEC,Roger Smith Hotel - Tesla Destination,501 Lexington Ave,,New York,NY,10017,Manhattan,,212-755-1400  877-798-3752,E,,Public,,,,,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.754709,-73.973391,10/6/2022,115146,2023-01-18 15:15:20 UTC,P,,,10/25/2017,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,FALSE
ELEC,Icon Parking 51 W 22nd - Tesla Destination,51 W 22nd St,,New York,NY,10010,Manhattan,,646-230-7263  877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.742059,-73.992694,10/6/2022,115147,2023-01-18 15:15:20 UTC,P,,,1/21/2016,,,,,J1772 TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,,,,,,,,,,FALSE
ELEC,Icon Parking 524 East 73rd - Tesla Destination,524 E 73rd St,,New York,NY,10021,Manhattan,,212-452-1324  877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.766736,-73.951891,10/6/2022,115149,2023-01-18 15:15:20 UTC,P,,,10/17/2018,,,,,J1772 TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,,,,,,,,,,FALSE
ELEC,GGMC Parking 51-53 E 76th St Carlyle Hotel - Tesla Destination,53 E 76th St,,New York,NY,10021,Manhattan,,212-570-7182  877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.774207,-73.96282,10/6/2022,115150,2023-01-18 15:15:20 UTC,P,,,9/25/2015,,,,,J1772 TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,,,,,,,,,,FALSE
ELEC,MPG 530 West 30th - Tesla Destination,530 W 30th,,New York,NY,10001,Manhattan,,212-490-3474  877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.75277,-74.00265,10/6/2022,115152,2023-01-18 15:15:20 UTC,P,,,5/24/2018,,,,,J1772 TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,,,,,,,,,,FALSE
ELEC,Icon Parking E 88th Street - Tesla Destination,536 E 88th St,,New York,NY,10128,Manhattan,,877-727-5464  877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.776461,-73.944363,10/6/2022,115153,2023-01-18 15:15:20 UTC,P,,,11/13/2015,,,,,J1772 TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,,,,,,,,,,FALSE
ELEC,Icon Parking 54 Murray Street - Tesla Destination,54 Murray St,,New York,NY,10007,Manhattan,,212-962-9011  877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.714266,-74.009921,10/6/2022,115154,2023-01-18 15:15:20 UTC,P,,,5/24/2018,,,,,J1772 TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,,,,,,,,,,FALSE
ELEC,Standard Parking 800 6th Ave - Tesla Destination,54 W 28th St,,New York,NY,10001,Manhattan,,800-836-6666  877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.745842,-73.990103,10/6/2022,115155,2023-01-18 15:15:20 UTC,P,,,7/17/2017,,,,,J1772 TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,,,,,,,,,,FALSE
ELEC,MPG 543 W 110th Street Garage - Tesla Destination,543 W 110th St,,New York,NY,10025,Manhattan,,212-222-7813  877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.803963,-73.966032,10/6/2022,115157,2023-01-18 15:15:20 UTC,P,,,3/21/2017,,,,,J1772 TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,,,,,,,,,,FALSE
ELEC,iPark NYC 549 W 23rd Street - Tesla Destination,549 W 23rd St,,New York,NY,10011,Manhattan,,855-472-7569  877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.749255,-74.005914,10/6/2022,115158,2023-01-18 15:15:20 UTC,P,,,5/15/2015,,,,,J1772 TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,,,,,,,,,,FALSE
ELEC,Icon Parking 55 W 14th Street - Tesla Destination,55 W 14th St,,New York,NY,10011,Manhattan,,212-242-9218  877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.737122,-73.996119,10/6/2022,115159,2023-01-18 15:15:20 UTC,P,,,4/30/2016,,,,,J1772 TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,,,,,,,,,,FALSE
ELEC,GGMC Parking - 550 W 25th - Tesla Destination,550 W 25th St,,New York,NY,10001,Manhattan,,212-929-0443  877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.74979,-74.005335,10/6/2022,115160,2023-01-18 15:15:20 UTC,P,,,8/21/2015,,,,,J1772 TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,,,,,,,,,,FALSE
ELEC,iPark Eleventh Avenue Garage Corp. - Tesla Destination,552 W 30th St,,New York,NY,10001,Manhattan,,212-967-7872  877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.753049,-74.003333,10/6/2022,115161,2023-01-18 15:15:20 UTC,P,,,2/9/2017,,,,,J1772 TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,,,,,,,,,,FALSE
ELEC,Icon Parking 560 Third Ave - Tesla Destination,560 3rd Ave,,New York,NY,10016,Manhattan,,212-599-9807  877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.747962,-73.976569,10/6/2022,115162,2023-01-18 15:15:20 UTC,P,,,4/30/2016,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,FALSE
ELEC,Rapidpark 575 1st Avenue - Tesla Destination,575 1st Ave,,New York,NY,10016,Manhattan,,212-684-2762  877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.742735,-73.974296,10/6/2022,115163,2023-01-18 15:15:20 UTC,P,,,6/13/2017,,,,,J1772 TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,,,,,,,,,,FALSE
ELEC,Parkit 575 Washington - Tesla Destination,575 Washington St,,New York,NY,10014,Manhattan,,212-929-9404  877-798-3752,E,,Public,,,,,,,6,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.729364,-74.008513,10/6/2022,115164,2023-01-18 15:15:20 UTC,P,,,6/1/2015,,,,,J1772 TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,,,,,,,,,,FALSE
ELEC,Standard Parking 58 W 58th Street - Tesla Destination,58 W 58th St,,New York,NY,10019,Manhattan,,800-836-6666  877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.76476,-73.976153,10/6/2022,115165,2023-01-18 15:15:20 UTC,P,,,3/10/2017,,,,,J1772 TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,,,,,,,,,,FALSE
ELEC,iPark 59-63 Allen Street - Tesla Destination,59-63 Allen St,,New York,NY,10002,Manhattan,,212-226-1793  877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.717143,-73.991597,10/6/2022,115166,2023-01-18 15:15:20 UTC,P,,,5/24/2018,,,,,J1772 TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,,,,,,,,,,FALSE
ELEC,Champion Parking 90 LLC - Tesla Destination,60 E 90th St,,New York,NY,10028,Manhattan,,212-828-8282  877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,40.783085,-73.956304,10/6/2022,115167,2023-01-18 15:15:20 UTC,P,,,12/28/2016,,,,,J1772 TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,,,,,,,,,,FALSE
ELEC,Champion Parking 60 East End Avenue - Tesla Destination,60 East End Ave,,New York,NY,10028,Manhattan,,212-308-5959  877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.772712,-73.947045,10/6/2022,115168,2023-01-18 15:15:20 UTC,P,,,1/7/2016,,,,,J1772 TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,,,,,,,,,,FALSE
ELEC,RapidPark 600 Columbus Ave-QBDestinationSiteID18637 - Tesla Destination,600 Columbus Ave,,New York,NY,10128,Manhattan,,212-874-7086  877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.78859,-73.97118,10/6/2022,115169,2023-01-18 15:15:20 UTC,P,,,6/30/2016,,,,,TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,,,,,,,,,,FALSE
ELEC,Quik Park 600 West 42nd Street (Silver Towers) LLC - Tesla Destination,600 W 42nd St,,New York,NY,10036,Manhattan,,212-564-0410  877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.761018,-73.99878,10/6/2022,115170,2023-01-18 15:15:20 UTC,P,,,3/10/2016,,,,,J1772 TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,,,,,,,,,,FALSE
ELEC,"MTP Parking, The Helena - Tesla Destination",601 W 57th St,,New York,NY,10019,Manhattan,,212-575.5335  877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.770709,-73.991725,10/6/2022,115171,2023-01-18 15:15:20 UTC,P,,,8/19/2016,,,,,TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,,,,,,,,,,FALSE
ELEC,Champion Parking 60 E 8th - Tesla Destination,60-68 E 8th St,,New York,NY,10003,Manhattan,,212-473-9061  877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.730487,-73.993569,10/6/2022,115172,2023-01-18 15:15:20 UTC,P,,,5/21/2015,,,,,J1772 TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,,,,,,,,,,FALSE
ELEC,iPark NYC 61 Jane Street - Tesla Destination,61 Jane St,,New York,NY,10014,Manhattan,,855-472-7569  877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.738733,-74.006009,10/6/2022,115173,2023-01-18 15:15:20 UTC,P,,,6/1/2015,,,,,J1772 TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,,,,,,,,,,FALSE
ELEC,Parkit 10 Wooster St. - Tesla Destination,6-10 Wooster St,,New York,NY,10013,Manhattan,,212-431-1034  877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.721658,-74.004402,10/6/2022,115174,2023-01-18 15:15:20 UTC,P,,,5/21/2015,,,,,J1772 TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,,,,,,,,,,FALSE
ELEC,imPark 611 E 83rd Street - Tesla Destination,611 E 83rd St,,New York,NY,10028,Manhattan,,212-249-5124  877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.772681,-73.945488,10/6/2022,115175,2023-01-18 15:15:20 UTC,P,,,12/27/2016,,,,,J1772 TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,,,,,,,,,,FALSE
ELEC,MTP 625 W 57th Street - Tesla Destination,625 W 57th St,,New York,NY,10019,Manhattan,,212-247-0700  877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.77108,-73.993142,10/6/2022,115176,2023-01-18 15:15:20 UTC,P,,,6/13/2017,,,,,TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,,,,,,,,,,FALSE
ELEC,Icon Parking University 10 Parking - Tesla Destination,63 E 9th St,,New York,NY,10003,Manhattan,,212-979-5380  877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.731887,-73.991906,10/6/2022,115177,2023-01-18 15:15:20 UTC,P,,,4/30/2016,,,,,J1772 TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,,,,,,,,,,FALSE
ELEC,Parkright 670 W 43rd Street - Tesla Destination,670 W 43rd St,,New York,NY,10036,Manhattan,,212-247-7303  877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.762189,-73.999714,10/6/2022,115178,2023-01-18 15:15:20 UTC,P,,,11/13/2015,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,FALSE
ELEC,Quik Park Little West LLC - Tesla Destination,70 Little West St,,New York,NY,10280,Manhattan,,212-349-8316  877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.70663,-74.016916,10/6/2022,115179,2023-01-18 15:15:20 UTC,P,,,5/21/2015,,,,,J1772 TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,,,,,,,,,,FALSE
ELEC,Rapidpark 70 Riverside Dr - Tesla Destination,70 Riverside Dr,,New York,NY,10024,Manhattan,,212-873-1277  877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.784831,-73.982085,10/6/2022,115180,2023-01-18 15:15:20 UTC,P,,,10/20/2016,,,,,TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,,,,,,,,,,FALSE
ELEC,The Peninsula Hotel New York - Tesla Destination,700 5th Ave,,New York,NY,10019,Manhattan,,212-956 2888  877-798-3752,E,,Public,,,,,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.7615893,-73.9752106,10/6/2022,115181,2023-01-18 15:15:20 UTC,P,,,8/7/2015,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,FALSE
ELEC,Parkright 738 Greenwich Street - Tesla Destination,738 Greenwich St,,New York,NY,10014,Manhattan,,212-247-7303  877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.734412,-74.007184,10/6/2022,115182,2023-01-18 15:15:20 UTC,P,,,7/19/2016,,,,,J1772 TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,,,,,,,,,,FALSE
ELEC,Icon Parking 70 Gold Street - Tesla Destination,80 Gold St,,New York,NY,10038,Manhattan,,212-964-5250  877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.710019,-74.004385,10/6/2022,115186,2023-01-18 15:15:20 UTC,P,,,2/28/2018,,,,,J1772 TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,,,,,,,,,,FALSE
ELEC,Icon 80 Riverside Blvd - Tesla Destination,80 Riverside Blvd,,New York,NY,10069,Manhattan,,212-245-1840  877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.775374,-73.989687,10/6/2022,115187,2023-01-18 15:15:20 UTC,P,,,6/30/2016,,,,,J1772 TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,,,,,,,,,,FALSE
ELEC,Quik Park 808 Garage LLC - Tesla Destination,808 Columbus Ave,,New York,NY,10025,Manhattan,,212-352-0514  877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.793877,-73.967498,10/6/2022,115188,2023-01-18 15:15:20 UTC,P,,,11/20/2015,,,,,J1772 TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,,,,,,,,,,FALSE
ELEC,"The Standard, High Line - Tesla Destination",848 Washington St,,New York,NY,10014,Manhattan,,212-645-4646  877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.740939,-74.00824,10/6/2022,115189,2023-01-18 15:15:20 UTC,P,,,1/24/2017,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,FALSE
ELEC,Chelnik Parking NYC 880 5th - Tesla Destination,880 5th Ave,,New York,NY,10021,Manhattan,,212-988-9130  877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.770292,-73.967735,10/6/2022,115190,2023-01-18 15:15:20 UTC,P,,,12/17/2015,,,,,TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,,,,,,,,,,FALSE
ELEC,Icon 9-11 Park Ave - Tesla Destination,9 - 11 Park Ave,,New York,NY,10016,Manhattan,,212-725-5081  877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.747299,-73.981039,10/6/2022,115191,2023-01-18 15:15:20 UTC,P,,,6/13/2017,,,,,J1772 TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,,,,,,,,,,FALSE
ELEC,Rapidpark 9-11 W 100th Street - Tesla Destination,9 W 100th St,,New York,NY,10024,Manhattan,,212-531-4228  877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.794519,-73.963445,10/6/2022,115192,2023-01-18 15:15:20 UTC,P,,,3/14/2017,,,,,J1772 TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,,,,,,,,,,FALSE
ELEC,Quik Park West 57 LLC - Tesla Destination,9 W 57th St,,New York,NY,10019,Manhattan,,212-754-4077  877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.764259,-73.974972,10/6/2022,115193,2023-01-18 15:15:20 UTC,P,,,5/21/2015,,,,,J1772 TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,,,,,,,,,,FALSE
ELEC,GGMC Parking Stewart House Garage - Tesla Destination,91 East 9th St,,New York,NY,10003,Manhattan,,212-995-1940  877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.731257,-73.992101,10/6/2022,115194,2023-01-18 15:15:20 UTC,P,,,1/21/2016,,,,,J1772 TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,,,,,,,,,,FALSE
ELEC,Rapidpark 920 Park Avenue - Tesla Destination,920 Park Ave,,New York,NY,10025,Manhattan,,212-794-7245  877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.776574,-73.96047,10/6/2022,115195,2023-01-18 15:15:20 UTC,P,,,8/23/2017,,,,,J1772 TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,,,,,,,,,,FALSE
ELEC,MPG 923 5th Ave - Tesla Destination,923 5th Ave,,New York,NY,10021,Manhattan,,212-249-1947  877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.773004,-73.966152,10/6/2022,115196,2023-01-18 15:15:20 UTC,P,,,6/13/2017,,,,,J1772 TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,,,,,,,,,,FALSE
ELEC,GGMC The Cove - Tesla Destination,99 Battery Pl,,New York,NY,10280,Manhattan,,212-945-3109  877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.707738,-74.016845,10/6/2022,115197,2023-01-18 15:15:20 UTC,P,,,6/7/2017,,,,,J1772 TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,,,,,,,,,,FALSE
